par,tipo_ruta,tiempo_min
Estadio Oeste → San Pedro,Ruta base,10.015564496660097
Estadio Oeste → San Pedro,Ruta base,13.254571175471986
Estadio Oeste → San Pedro,Ruta base,10.572394489326415
Estadio Oeste → San Pedro,Ruta base,10.971377893089537
Estadio Oeste → San Pedro,Ruta base,11.796077130283473
Estadio Oeste → San Pedro,Ruta base,10.214654804397698
Estadio Oeste → San Pedro,Ruta base,12.04133751340824
Estadio Oeste → San Pedro,Ruta base,10.407529301878194
Estadio Oeste → San Pedro,Ruta base,10.104557275454944
Estadio Oeste → San Pedro,Ruta base,13.390849210402886
Estadio Oeste → San Pedro,Ruta base,9.298382793414733
Estadio Oeste → San Pedro,Ruta base,7.748401170722379
Estadio Oeste → San Pedro,Ruta base,14.069456702044942
Estadio Oeste → San Pedro,Ruta base,16.69456139073537
Estadio Oeste → San Pedro,Ruta base,9.961842781425549
Estadio Oeste → San Pedro,Ruta base,8.448822574935813
Estadio Oeste → San Pedro,Ruta base,10.556109534969325
Estadio Oeste → San Pedro,Ruta base,10.380500914978244
Estadio Oeste → San Pedro,Ruta base,10.44499109313065
Estadio Oeste → San Pedro,Ruta base,9.325431801403754
Estadio Oeste → San Pedro,Ruta base,11.76989002608252
Estadio Oeste → San Pedro,Ruta base,11.962525692361405
Estadio Oeste → San Pedro,Ruta base,8.823282020438455
Estadio Oeste → San Pedro,Ruta base,12.214678006602186
Estadio Oeste → San Pedro,Ruta base,14.127530042829068
Estadio Oeste → San Pedro,Ruta base,11.228703916325362
Estadio Oeste → San Pedro,Ruta base,10.14687239759833
Estadio Oeste → San Pedro,Ruta base,10.457104019667804
Estadio Oeste → San Pedro,Ruta base,11.973733028355788
Estadio Oeste → San Pedro,Ruta base,8.304341014069276
Estadio Oeste → San Pedro,Ruta base,11.05300188027955
Estadio Oeste → San Pedro,Ruta base,10.024690735970742
Estadio Oeste → San Pedro,Ruta base,14.677200299937462
Estadio Oeste → San Pedro,Ruta base,10.684195811357412
Estadio Oeste → San Pedro,Ruta base,14.153013433506526
Estadio Oeste → San Pedro,Ruta base,9.051542627769463
Estadio Oeste → San Pedro,Ruta base,12.181233756437473
Estadio Oeste → San Pedro,Ruta base,11.281020936441246
Estadio Oeste → San Pedro,Ruta base,9.497273719830998
Estadio Oeste → San Pedro,Ruta base,11.229531161101447
Estadio Oeste → San Pedro,Ruta base,13.073500436650669
Estadio Oeste → San Pedro,Ruta base,10.434624509789721
Estadio Oeste → San Pedro,Ruta base,8.730824015403755
Estadio Oeste → San Pedro,Ruta base,10.839958121295561
Estadio Oeste → San Pedro,Ruta base,9.167547450744394
Estadio Oeste → San Pedro,Ruta base,10.581085882606088
Estadio Oeste → San Pedro,Ruta base,11.05778332768402
Estadio Oeste → San Pedro,Ruta base,8.585030142254412
Estadio Oeste → San Pedro,Ruta base,8.28700003438302
Estadio Oeste → San Pedro,Ruta base,11.82427004031394
Estadio Oeste → San Pedro,Ruta base,10.479671290219175
Estadio Oeste → San Pedro,Ruta base,7.499646900057056
Estadio Oeste → San Pedro,Ruta base,11.879525087061014
Estadio Oeste → San Pedro,Ruta base,11.913291059278318
Estadio Oeste → San Pedro,Ruta base,9.87819508152278
Estadio Oeste → San Pedro,Ruta base,9.190501108498013
Estadio Oeste → San Pedro,Ruta base,12.076596566634535
Estadio Oeste → San Pedro,Ruta base,11.185125209686912
Estadio Oeste → San Pedro,Ruta base,15.962727248094515
Estadio Oeste → San Pedro,Ruta base,11.514060945020796
Estadio Oeste → San Pedro,Ruta base,11.285638215197476
Estadio Oeste → San Pedro,Ruta base,10.518850929875112
Estadio Oeste → San Pedro,Ruta base,12.483316004040532
Estadio Oeste → San Pedro,Ruta base,12.291117882590427
Estadio Oeste → San Pedro,Ruta base,13.129945390177275
Estadio Oeste → San Pedro,Ruta base,10.078642455012908
Estadio Oeste → San Pedro,Ruta base,9.795047850813514
Estadio Oeste → San Pedro,Ruta base,9.940736797271127
Estadio Oeste → San Pedro,Ruta base,11.877714733202165
Estadio Oeste → San Pedro,Ruta base,14.033653935611728
Estadio Oeste → San Pedro,Ruta base,11.138263907856299
Estadio Oeste → San Pedro,Ruta base,10.36069488939877
Estadio Oeste → San Pedro,Ruta base,11.562180527294798
Estadio Oeste → San Pedro,Ruta base,10.443656638160892
Estadio Oeste → San Pedro,Ruta base,12.416667264761745
Estadio Oeste → San Pedro,Ruta base,8.091242178966496
Estadio Oeste → San Pedro,Ruta base,9.59959282069984
Estadio Oeste → San Pedro,Ruta base,9.7631995223549
Estadio Oeste → San Pedro,Ruta base,7.7385420862377785
Estadio Oeste → San Pedro,Ruta base,9.493487451729651
Estadio Oeste → San Pedro,Ruta base,9.419164050643067
Estadio Oeste → San Pedro,Ruta base,10.431263796960696
Estadio Oeste → San Pedro,Ruta base,12.731609597503406
Estadio Oeste → San Pedro,Ruta base,10.862597697637707
Estadio Oeste → San Pedro,Ruta base,9.268973053364174
Estadio Oeste → San Pedro,Ruta base,10.884867004322846
Estadio Oeste → San Pedro,Ruta base,12.631624913427226
Estadio Oeste → San Pedro,Ruta base,9.642739378197179
Estadio Oeste → San Pedro,Ruta base,9.652930606044325
Estadio Oeste → San Pedro,Ruta base,11.682128601878464
Estadio Oeste → San Pedro,Ruta base,11.049243925600681
Estadio Oeste → San Pedro,Ruta base,12.183820001811789
Estadio Oeste → San Pedro,Ruta base,11.056414527250244
Estadio Oeste → San Pedro,Ruta base,11.860804026070005
Estadio Oeste → San Pedro,Ruta base,9.641771241342832
Estadio Oeste → San Pedro,Ruta base,11.182497792872189
Estadio Oeste → San Pedro,Ruta base,10.729770733550454
Estadio Oeste → San Pedro,Ruta base,8.962905678815584
Estadio Oeste → San Pedro,Ruta base,8.54947148878651
Estadio Oeste → San Pedro,Ruta base,12.335377096341167
Estadio Oeste → San Pedro,Ruta base,10.630199157972937
Estadio Oeste → San Pedro,Ruta base,9.230630617617802
Estadio Oeste → San Pedro,Ruta base,10.901068253793655
Estadio Oeste → San Pedro,Ruta base,13.14463624185783
Estadio Oeste → San Pedro,Ruta base,8.001627633801684
Estadio Oeste → San Pedro,Ruta base,8.88302414290203
Estadio Oeste → San Pedro,Ruta base,9.553053214989786
Estadio Oeste → San Pedro,Ruta base,13.930312874619942
Estadio Oeste → San Pedro,Ruta base,11.423560027825276
Estadio Oeste → San Pedro,Ruta base,12.150827199544809
Estadio Oeste → San Pedro,Ruta base,9.34222188540549
Estadio Oeste → San Pedro,Ruta base,9.303336322993234
Estadio Oeste → San Pedro,Ruta base,11.448281521184247
Estadio Oeste → San Pedro,Ruta base,11.040314838376029
Estadio Oeste → San Pedro,Ruta base,11.984369339143896
Estadio Oeste → San Pedro,Ruta base,10.52322900640416
Estadio Oeste → San Pedro,Ruta base,11.78037009020241
Estadio Oeste → San Pedro,Ruta base,11.29036618537103
Estadio Oeste → San Pedro,Ruta base,12.97590057904271
Estadio Oeste → San Pedro,Ruta base,12.623837340222014
Estadio Oeste → San Pedro,Ruta base,8.85175282979176
Estadio Oeste → San Pedro,Ruta base,7.647485624277342
Estadio Oeste → San Pedro,Ruta base,12.598397169986788
Estadio Oeste → San Pedro,Ruta base,13.311109305479402
Estadio Oeste → San Pedro,Ruta base,9.579249883253555
Estadio Oeste → San Pedro,Ruta base,8.301352963510922
Estadio Oeste → San Pedro,Ruta base,11.45396432057118
Estadio Oeste → San Pedro,Ruta base,12.776549002142538
Estadio Oeste → San Pedro,Ruta base,14.200930966587393
Estadio Oeste → San Pedro,Ruta base,11.715486535582212
Estadio Oeste → San Pedro,Ruta base,9.906502540501117
Estadio Oeste → San Pedro,Ruta base,9.254973977421287
Estadio Oeste → San Pedro,Ruta base,10.80328410850949
Estadio Oeste → San Pedro,Ruta base,10.463238152517745
Estadio Oeste → San Pedro,Ruta base,9.549227475752973
Estadio Oeste → San Pedro,Ruta base,14.867181300765264
Estadio Oeste → San Pedro,Ruta base,14.260095796725306
Estadio Oeste → San Pedro,Ruta base,12.632106697032825
Estadio Oeste → San Pedro,Ruta base,9.582095171105825
Estadio Oeste → San Pedro,Ruta base,12.477315000529645
Estadio Oeste → San Pedro,Ruta base,12.56587259049028
Estadio Oeste → San Pedro,Ruta base,11.903208892144098
Estadio Oeste → San Pedro,Ruta base,13.367088851247614
Estadio Oeste → San Pedro,Ruta base,11.97146207415402
Estadio Oeste → San Pedro,Ruta base,12.318013577706584
Estadio Oeste → San Pedro,Ruta base,12.410642760808276
Estadio Oeste → San Pedro,Ruta base,11.404586551115303
Estadio Oeste → San Pedro,Ruta base,8.351226597393042
Estadio Oeste → San Pedro,Ruta base,11.185011890992742
Estadio Oeste → San Pedro,Ruta base,10.373031220362444
Estadio Oeste → San Pedro,Ruta base,9.240671811598991
Estadio Oeste → San Pedro,Ruta base,14.352665156991295
Estadio Oeste → San Pedro,Ruta base,14.567103450939715
Estadio Oeste → San Pedro,Ruta base,13.603147578399904
Estadio Oeste → San Pedro,Ruta base,11.464909942116105
Estadio Oeste → San Pedro,Ruta base,13.652415687963263
Estadio Oeste → San Pedro,Ruta base,11.020001202495518
Estadio Oeste → San Pedro,Ruta base,11.229299761134596
Estadio Oeste → San Pedro,Ruta base,9.108985063871925
Estadio Oeste → San Pedro,Ruta base,11.556925177703086
Estadio Oeste → San Pedro,Ruta base,10.842933532273657
Estadio Oeste → San Pedro,Ruta base,9.175198117835697
Estadio Oeste → San Pedro,Ruta base,10.91692911051053
Estadio Oeste → San Pedro,Ruta base,10.707975970036767
Estadio Oeste → San Pedro,Ruta base,14.283133447196626
Estadio Oeste → San Pedro,Ruta base,12.645224869131052
Estadio Oeste → San Pedro,Ruta base,11.2706547485062
Estadio Oeste → San Pedro,Ruta base,11.121657466247237
Estadio Oeste → San Pedro,Ruta base,11.089027138016608
Estadio Oeste → San Pedro,Ruta base,10.683077594059675
Estadio Oeste → San Pedro,Ruta base,9.453147856213649
Estadio Oeste → San Pedro,Ruta base,10.755240567946544
Estadio Oeste → San Pedro,Ruta base,9.667545912160532
Estadio Oeste → San Pedro,Ruta base,9.126670437905533
Estadio Oeste → San Pedro,Ruta base,11.965056354586473
Estadio Oeste → San Pedro,Ruta base,11.23908289566644
Estadio Oeste → San Pedro,Ruta base,8.352904176540155
Estadio Oeste → San Pedro,Ruta base,10.924262877910794
Estadio Oeste → San Pedro,Ruta base,12.449956537895416
Estadio Oeste → San Pedro,Ruta base,12.720845110383868
Estadio Oeste → San Pedro,Ruta base,12.370899729448144
Estadio Oeste → San Pedro,Ruta base,11.223743877692202
Estadio Oeste → San Pedro,Ruta base,9.572320502432952
Estadio Oeste → San Pedro,Ruta base,9.259502976091254
Estadio Oeste → San Pedro,Ruta base,11.428141497087712
Estadio Oeste → San Pedro,Ruta base,11.645648171033361
Estadio Oeste → San Pedro,Ruta base,13.467096295874851
Estadio Oeste → San Pedro,Ruta base,12.330179059131677
Estadio Oeste → San Pedro,Ruta base,11.291496179566833
Estadio Oeste → San Pedro,Ruta base,9.069596912589384
Estadio Oeste → San Pedro,Ruta base,10.629948546066117
Estadio Oeste → San Pedro,Ruta base,11.25906437527692
Estadio Oeste → San Pedro,Ruta base,10.8637240963675
Estadio Oeste → San Pedro,Ruta base,9.6611972605848
Estadio Oeste → San Pedro,Ruta base,11.44352147106029
Estadio Oeste → San Pedro,Ruta base,10.420432773143862
Estadio Oeste → San Pedro,Ruta base,10.23427838245388
Estadio Oeste → San Pedro,Ruta base,11.05047517253923
Estadio Oeste → San Pedro,Ruta base,10.409608587925344
Estadio Oeste → San Pedro,Ruta base,11.486905661256026
Estadio Oeste → San Pedro,Ruta base,11.751258007858846
Estadio Oeste → San Pedro,Ruta base,8.925738850301816
Estadio Oeste → San Pedro,Ruta base,10.014195689496658
Estadio Oeste → San Pedro,Ruta base,13.382303331251855
Estadio Oeste → San Pedro,Ruta base,9.427621764472132
Estadio Oeste → San Pedro,Ruta base,8.25372060422082
Estadio Oeste → San Pedro,Ruta base,8.121566599240342
Estadio Oeste → San Pedro,Ruta base,11.160783417590439
Estadio Oeste → San Pedro,Ruta base,11.026641317211636
Estadio Oeste → San Pedro,Ruta base,10.784241646134891
Estadio Oeste → San Pedro,Ruta base,13.213756701036726
Estadio Oeste → San Pedro,Ruta base,7.183796448614502
Estadio Oeste → San Pedro,Ruta base,11.39981781949389
Estadio Oeste → San Pedro,Ruta base,13.80832520769489
Estadio Oeste → San Pedro,Ruta base,9.600993641810591
Estadio Oeste → San Pedro,Ruta base,10.228237908449643
Estadio Oeste → San Pedro,Ruta base,9.937795848617423
Estadio Oeste → San Pedro,Ruta base,9.588444593748024
Estadio Oeste → San Pedro,Ruta base,10.144417443789047
Estadio Oeste → San Pedro,Ruta base,13.299376894276959
Estadio Oeste → San Pedro,Ruta base,14.766088423852848
Estadio Oeste → San Pedro,Ruta base,10.234502201496046
Estadio Oeste → San Pedro,Ruta base,14.351198088041821
Estadio Oeste → San Pedro,Ruta base,10.99662580466189
Estadio Oeste → San Pedro,Ruta base,13.79016362913139
Estadio Oeste → San Pedro,Ruta base,11.324017297930805
Estadio Oeste → San Pedro,Ruta base,11.274299801566466
Estadio Oeste → San Pedro,Ruta base,11.45497367353121
Estadio Oeste → San Pedro,Ruta base,17.73296134111118
Estadio Oeste → San Pedro,Ruta base,12.356242469412905
Estadio Oeste → San Pedro,Ruta base,9.575192217124423
Estadio Oeste → San Pedro,Ruta base,13.090290056009188
Estadio Oeste → San Pedro,Ruta base,10.542636086602217
Estadio Oeste → San Pedro,Ruta base,10.426784092972262
Estadio Oeste → San Pedro,Ruta base,12.706964903827844
Estadio Oeste → San Pedro,Ruta base,10.884041112887706
Estadio Oeste → San Pedro,Ruta base,11.212660388162682
Estadio Oeste → San Pedro,Ruta base,10.809808445265743
Estadio Oeste → San Pedro,Ruta base,11.280759049733124
Estadio Oeste → San Pedro,Ruta base,11.75887206521812
Estadio Oeste → San Pedro,Ruta base,8.20114437610932
Estadio Oeste → San Pedro,Ruta base,12.431974518368461
Estadio Oeste → San Pedro,Ruta base,8.925647467495974
Estadio Oeste → San Pedro,Ruta base,8.73218805630456
Estadio Oeste → San Pedro,Ruta base,10.78096907027522
Estadio Oeste → San Pedro,Ruta base,11.473763794894971
Estadio Oeste → San Pedro,Ruta base,10.076932105782904
Estadio Oeste → San Pedro,Ruta base,12.097479103374377
Estadio Oeste → San Pedro,Ruta base,8.965378663444051
Estadio Oeste → San Pedro,Ruta base,10.662735085994042
Estadio Oeste → San Pedro,Ruta base,10.395593894258045
Estadio Oeste → San Pedro,Ruta base,10.758112237536881
Estadio Oeste → San Pedro,Ruta base,11.45936864448447
Estadio Oeste → San Pedro,Ruta base,9.564155876833818
Estadio Oeste → San Pedro,Ruta base,12.198005909603182
Estadio Oeste → San Pedro,Ruta base,10.908161548545637
Estadio Oeste → San Pedro,Ruta base,8.149763771339842
Estadio Oeste → San Pedro,Ruta base,7.860535155637816
Estadio Oeste → San Pedro,Ruta base,10.60441751069904
Estadio Oeste → San Pedro,Ruta base,10.57827205588326
Estadio Oeste → San Pedro,Ruta base,10.928853813486015
Estadio Oeste → San Pedro,Ruta base,10.816203169900268
Estadio Oeste → San Pedro,Ruta base,11.711424828162455
Estadio Oeste → San Pedro,Ruta base,12.86168207472552
Estadio Oeste → San Pedro,Ruta base,9.449271484183125
Estadio Oeste → San Pedro,Ruta base,9.406957089986996
Estadio Oeste → San Pedro,Ruta base,9.388084277610762
Estadio Oeste → San Pedro,Ruta base,11.812620460405054
Estadio Oeste → San Pedro,Ruta base,12.807344376679724
Estadio Oeste → San Pedro,Ruta base,10.098832452939334
Estadio Oeste → San Pedro,Ruta base,7.448545386945959
Estadio Oeste → San Pedro,Ruta base,8.759783152499459
Estadio Oeste → San Pedro,Ruta base,9.7872857273371
Estadio Oeste → San Pedro,Ruta base,9.793698156723647
Estadio Oeste → San Pedro,Ruta base,10.092131476945465
Estadio Oeste → San Pedro,Ruta base,11.304260484706445
Estadio Oeste → San Pedro,Ruta base,10.582156788010247
Estadio Oeste → San Pedro,Ruta base,13.150988110455808
Estadio Oeste → San Pedro,Ruta base,9.907125913561627
Estadio Oeste → San Pedro,Ruta base,9.647675181167868
Estadio Oeste → San Pedro,Ruta base,11.794601804935278
Estadio Oeste → San Pedro,Ruta base,8.607129258289413
Estadio Oeste → San Pedro,Ruta base,11.758382712167851
Estadio Oeste → San Pedro,Ruta base,11.228341087368774
Estadio Oeste → San Pedro,Ruta base,11.105654375377323
Estadio Oeste → San Pedro,Ruta base,13.676351998946142
Estadio Oeste → San Pedro,Ruta base,10.109954386977112
Estadio Oeste → San Pedro,Ruta base,15.140434081174396
Estadio Oeste → San Pedro,Ruta base,10.705101572842983
Estadio Oeste → San Pedro,Ruta base,8.754755305722787
Estadio Oeste → San Pedro,Ruta base,10.826929310377178
Estadio Oeste → San Pedro,Ruta base,9.26259356675813
Estadio Oeste → San Pedro,Ruta base,9.584506851558677
Estadio Oeste → San Pedro,Ruta base,12.095291587470102
Estadio Oeste → San Pedro,Ruta base,12.098089610110444
Estadio Oeste → San Pedro,Ruta base,10.006127654096773
Estadio Oeste → San Pedro,Ruta base,12.720642430678742
Estadio Oeste → San Pedro,Ruta base,12.400892228454195
Estadio Oeste → San Pedro,Ruta base,13.269741932198256
Estadio Oeste → San Pedro,Ruta base,12.020575641461543
Estadio Oeste → San Pedro,Ruta base,13.312839425569775
Estadio Oeste → San Pedro,Ruta base,8.242011083568137
Estadio Oeste → San Pedro,Ruta base,10.557440762905774
Estadio Oeste → San Pedro,Ruta base,9.707683242155966
Estadio Oeste → San Pedro,Ruta base,10.92342662435229
Estadio Oeste → San Pedro,Ruta base,10.117240706638265
Estadio Oeste → San Pedro,Ruta base,10.665068246878278
Estadio Oeste → San Pedro,Ruta base,15.383822891105712
Estadio Oeste → San Pedro,Ruta base,10.422343905526738
Estadio Oeste → San Pedro,Ruta base,11.314236886431852
Estadio Oeste → San Pedro,Ruta base,10.53148381693179
Estadio Oeste → San Pedro,Ruta base,10.848467354374703
Estadio Oeste → San Pedro,Ruta base,10.865441813505052
Estadio Oeste → San Pedro,Ruta base,11.978437010791806
Estadio Oeste → San Pedro,Ruta base,12.901392303893658
Estadio Oeste → San Pedro,Ruta base,13.947953041873077
Estadio Oeste → San Pedro,Ruta base,11.263699168792321
Estadio Oeste → San Pedro,Ruta base,11.455642180511534
Estadio Oeste → San Pedro,Ruta base,9.265128314670001
Estadio Oeste → San Pedro,Ruta base,10.880879244070254
Estadio Oeste → San Pedro,Ruta base,12.811106690852428
Estadio Oeste → San Pedro,Ruta base,12.522675952522647
Estadio Oeste → San Pedro,Ruta base,11.078206302899856
Estadio Oeste → San Pedro,Ruta base,12.35627007798095
Estadio Oeste → San Pedro,Ruta base,11.59921858003655
Estadio Oeste → San Pedro,Ruta base,12.982119211504397
Estadio Oeste → San Pedro,Ruta base,11.280203298023547
Estadio Oeste → San Pedro,Ruta base,9.99883696630405
Estadio Oeste → San Pedro,Ruta base,12.067486364052325
Estadio Oeste → San Pedro,Ruta base,6.9037832650292
Estadio Oeste → San Pedro,Ruta base,11.431513536195062
Estadio Oeste → San Pedro,Ruta base,6.507291176731403
Estadio Oeste → San Pedro,Ruta base,8.339090456588826
Estadio Oeste → San Pedro,Ruta base,12.316396869145208
Estadio Oeste → San Pedro,Ruta base,11.714977545420385
Estadio Oeste → San Pedro,Ruta base,9.3179469743842
Estadio Oeste → San Pedro,Ruta base,9.838302653914734
Estadio Oeste → San Pedro,Ruta base,13.25150555094714
Estadio Oeste → San Pedro,Ruta base,10.448580259131816
Estadio Oeste → San Pedro,Ruta base,15.303366057756845
Estadio Oeste → San Pedro,Ruta base,10.661347733015948
Estadio Oeste → San Pedro,Ruta base,12.012143894624934
Estadio Oeste → San Pedro,Ruta base,13.35598016702469
Estadio Oeste → San Pedro,Ruta base,10.933323434763684
Estadio Oeste → San Pedro,Ruta base,10.001674481768106
Estadio Oeste → San Pedro,Ruta base,10.465612341640647
Estadio Oeste → San Pedro,Ruta base,11.045475721012986
Estadio Oeste → San Pedro,Ruta base,9.012054277759821
Estadio Oeste → San Pedro,Ruta base,10.469187534834466
Estadio Oeste → San Pedro,Ruta base,9.787449970294189
Estadio Oeste → San Pedro,Ruta base,12.78988433706316
Estadio Oeste → San Pedro,Ruta base,11.253557922885872
Estadio Oeste → San Pedro,Ruta base,10.36668299482474
Estadio Oeste → San Pedro,Ruta base,10.401807631218855
Estadio Oeste → San Pedro,Ruta base,11.371371580235376
Estadio Oeste → San Pedro,Ruta base,11.877427045267096
Estadio Oeste → San Pedro,Ruta base,9.153213007093429
Estadio Oeste → San Pedro,Ruta base,9.14573574925425
Estadio Oeste → San Pedro,Ruta base,12.827148863949928
Estadio Oeste → San Pedro,Ruta base,10.251421040968001
Estadio Oeste → San Pedro,Ruta base,9.052484999553123
Estadio Oeste → San Pedro,Ruta base,11.462367343388072
Estadio Oeste → San Pedro,Ruta base,11.818826579811786
Estadio Oeste → San Pedro,Ruta base,8.823881360703355
Estadio Oeste → San Pedro,Ruta base,11.151998804302528
Estadio Oeste → San Pedro,Ruta base,12.043832704550267
Estadio Oeste → San Pedro,Ruta base,11.354027078226395
Estadio Oeste → San Pedro,Ruta base,11.763116381311066
Estadio Oeste → San Pedro,Ruta base,8.872496607534165
Estadio Oeste → San Pedro,Ruta base,11.877410649119566
Estadio Oeste → San Pedro,Ruta base,10.217061814804822
Estadio Oeste → San Pedro,Ruta base,10.042350492312195
Estadio Oeste → San Pedro,Ruta base,12.622383539565096
Estadio Oeste → San Pedro,Ruta base,13.71046036861019
Estadio Oeste → San Pedro,Ruta base,14.284897119536486
Estadio Oeste → San Pedro,Ruta base,13.657661596598281
Estadio Oeste → San Pedro,Ruta base,10.73348328582162
Estadio Oeste → San Pedro,Ruta base,11.846503020360844
Estadio Oeste → San Pedro,Ruta base,12.473087522144438
Estadio Oeste → San Pedro,Ruta base,11.349143031442852
Estadio Oeste → San Pedro,Ruta base,10.974393654540552
Estadio Oeste → San Pedro,Ruta base,12.078729813758239
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.399511138041218
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.787281753447242
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.38772674330108
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.6173291992865755
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.3664812492388485
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.094826918377754
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.896827699151585
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.326987256408723
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.578577173224649
Cuatro Reinas → Paso Ancho,Ruta optimizada,10.08430525057924
Cuatro Reinas → Paso Ancho,Ruta optimizada,10.068947974854108
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.7427469446547725
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.619850541117434
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.042216019225343
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.942238520223037
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.423563358311179
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.479671803642902
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.76529469373579
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.014581968715694
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.415734100705683
Cuatro Reinas → Paso Ancho,Ruta optimizada,10.214115547438803
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.615760721590097
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.438600331550414
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.004708810433408
Cuatro Reinas → Paso Ancho,Ruta optimizada,5.898493101663189
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.619967720455906
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.589541611482394
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.374642336419484
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.397466920597822
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.033494742443662
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.896509432179505
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.07603058060218
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.941765031703699
Cuatro Reinas → Paso Ancho,Ruta optimizada,10.46586197266075
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.962885407466115
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.5469304008002975
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.055243949847936
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.364068512478815
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.046580423928306
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.659408938846788
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.908677037174761
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.315293237937372
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.70814392181452
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.135899789510429
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.767931518135475
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.662198730681318
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.555362338567686
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.361318496633718
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.91489610750092
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.182671729567732
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.301035812545324
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.231246960266205
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.509249442550623
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.147219013440715
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.308238973684192
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.503743575321322
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.173616011582771
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.5206839942202715
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.81937390902841
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.693726622957215
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.519169437510204
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.74506838617631
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.588340887734137
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.111703841778636
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.263948249067335
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.622997984841737
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.1898921124885
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.201658876148834
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.636098326482296
Cuatro Reinas → Paso Ancho,Ruta optimizada,11.494130760448096
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.772367193870475
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.017572579016727
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.951060331831663
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.053444104158936
Cuatro Reinas → Paso Ancho,Ruta optimizada,10.438397411934638
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.04788179713815
Cuatro Reinas → Paso Ancho,Ruta optimizada,6.763994052757251
Cuatro Reinas → Paso Ancho,Ruta optimizada,9.226665948662385
Cuatro Reinas → Paso Ancho,Ruta optimizada,5.531621819457661
Cuatro Reinas → Paso Ancho,Ruta optimizada,7.500586762107891
Cuatro Reinas → Paso Ancho,Ruta optimizada,11.68014771932189
Cuatro Reinas → Paso Ancho,Ruta optimizada,8.515811239532802
